CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
21965,Letter,18.865366706239442,1,AB53,G
21965,InDelivery,18.865366706239442,1,AB53,G
21965,DeviceReceived,18.86567012810829,1,AB53,G
21965,NoteWorkshop,18.86567107653784,1,AB53,G
21965,Completed,18.865702624124303,1,AB53,G
21966,Creation,18.864745025944444,1,AB47,G
21966,Letter,18.866473785352635,1,AB47,G
21966,DeviceReceived,18.86676301920509,1,AB47,G
21966,NoteWorkshop,18.866763716947748,1,AB47,G
21966,NoteHotline,18.866801868007105,1,AB47,G
21966,InDelivery,18.868132109363767,1,AB47,G
21966,Completed,18.868505946298722,1,AB47,G
21967,Creation,18.864534514027003,0,AB27,L
21967,DeviceReceived,18.867223257160727,0,AB27,L
21967,Letter,18.868684273476976,0,AB27,L
21967,Transmission,18.86889764412313,0,AB27,L
21967,Approved,18.876605345933022,0,AB27,L
21967,NoteHotline,18.876605453689496,0,AB27,L
21967,StatusRequest,18.876605479043956,0,AB27,L
21967,InDelivery,18.878024714303088,0,AB27,L
21967,Completed,18.878219780673884,0,AB27,L
21968,Creation,18.864534514027003,1,AB22,G
21968,Letter,18.868132109363767,1,AB22,G
21968,InDelivery,18.868132109363767,1,AB22,G
21968,DeviceReceived,18.86832285773838,1,AB22,G
21968,NoteWorkshop,18.86837699726144,1,AB22,G
21968,Completed,18.868383893113485,1,AB22,G
21969,Creation,18.86460951590377,1,AB22,E
21969,NoteHotline,18.869504594313828,1,AB22,E
21969,Letter,18.874189210455807,1,AB22,E
21969,DeviceReceived,18.87442031502498,1,AB22,E
21969,StockEntry,18.876382727967858,1,AB22,E
21969,InDelivery,18.876382727967858,1,AB22,E
21969,NoteWorkshop,18.876601061019244,1,AB22,E
21969,Completed,18.876602404810747,1,AB22,E
21970,Creation,18.86460951590377,1,AB44,G
21970,Letter,18.868684273476976,1,AB44,G
21970,InDelivery,18.868684273476976,1,AB44,G
21970,DeviceReceived,18.868919291672647,1,AB44,G
21970,NoteWorkshop,18.869010111736912,1,AB44,G
21970,Completed,18.869012704832343,1,AB44,G
21971,Creation,18.865561289843484,1,AB36,L
21971,NoteHotline,18.865561706428934,1,AB36,L
21971,DeviceReceived,18.868358482398424,1,AB36,L
21971,Letter,18.868684273476976,1,AB36,L
21971,InDelivery,18.868684273476976,1,AB36,L
21971,Completed,18.868995996493616,1,AB36,L
21972,Creation,18.865575588238773,0,AB61,E
21972,NoteHotline,18.86557607531632,0,AB61,E
21972,DeviceReceived,18.866189623844008,0,AB61,E
21972,StockEntry,18.876382727967858,0,AB61,E
21972,InDelivery,18.876382727967858,0,AB61,E
21972,NoteWorkshop,18.876679251467674,0,AB61,E
21972,Completed,18.876682978291655,0,AB61,E
21973,Creation,18.80230604189744,0,AB52,E
21973,Letter,18.808413709430877,0,AB52,E
21973,DeviceReceived,18.808745493405112,0,AB52,E
21973,NoteHotline,18.811151658893337,0,AB52,E
21973,NoteWorkshop,18.81115169949762,0,AB52,E
21973,StockEntry,18.812509444098005,0,AB52,E
21973,InDelivery,18.812509444098005,0,AB52,E
21973,Completed,18.812701493662896,0,AB52,E
21974,Creation,18.86557751091192,0,AB44,L
21974,DeviceReceived,18.86939634499002,0,AB44,L
21974,Letter,18.871990870845387,0,AB44,L
21974,Transmission,18.873978364176782,0,AB44,L
21974,Approved,18.874011328520567,0,AB44,L
21974,NoteHotline,18.874011557303422,0,AB44,L
21974,InDelivery,18.874189210455807,0,AB44,L
21974,Completed,18.874340912206556,0,AB44,L
21975,Creation,18.865580452594685,0,AB61,L
21975,NoteHotline,18.865581760006467,0,AB61,L
21975,DeviceReceived,18.87279260966332,0,AB61,L
21975,Letter,18.873090644737605,0,AB61,L
21975,StatusRequest,18.880966576744214,0,AB61,L
21975,NoteWorkshop,18.884333228559004,0,AB61,L
21975,InDelivery,18.904469063786337,0,AB61,L
21975,Completed,18.90477835971541,0,AB61,L
21976,Creation,18.86558293923916,0,AB28,E
21976,DeviceReceived,18.86838759985397,0,AB28,E
21976,Letter,18.872540908979317,0,AB28,E
21976,StockEntry,18.872540908979317,0,AB28,E
21976,NoteWorkshop,18.87273100284681,0,AB28,E
21976,Transmission,18.872731893697477,0,AB28,E
21976,Approved,18.872851845854957,0,AB28,E
21976,NoteHotline,18.872851915841938,0,AB28,E
21976,Completed,18.872897387256337,0,AB28,E
21976,InDelivery,18.873090644737605,0,AB28,E
21977,Creation,18.865589431402938,0,AB49,E
21977,DeviceReceived,18.866718849183506,0,AB49,E
21977,Letter,18.87033893885883,0,AB49,E
21977,Transmission,18.870590422721445,0,AB49,E
21977,Approved,18.872253577260857,0,AB49,E
21977,NoteHotline,18.87225362182468,0,AB49,E
21977,NoteWorkshop,18.87226661527751,0,AB49,E
21977,StockEntry,18.87693035636969,0,AB49,E
21977,Completed,18.877288953836402,0,AB49,E
21977,InDelivery,18.877477685038794,0,AB49,E
21978,Creation,18.865595462091846,0,AB20,E
21978,DeviceReceived,18.86838234650391,0,AB20,E
21978,Letter,18.872540908979317,0,AB20,E
21978,Transmission,18.87273136555039,0,AB20,E
21978,StockEntry,18.873090644737605,0,AB20,E
21978,InDelivery,18.873090644737605,0,AB20,E
21978,Approved,18.87332576809507,0,AB20,E
21978,NoteHotline,18.873325971597076,0,AB20,E
21978,NoteWorkshop,18.873415781894014,0,AB20,E
21978,Completed,18.873420233090286,0,AB20,E
21979,Creation,18.86560159528439,0,AB59,L
21979,NoteHotline,18.865603838344366,0,AB59,L
21979,DeviceReceived,18.877800208923844,0,AB59,L
21979,Letter,18.880755380992262,0,AB59,L
21979,InDelivery,18.906597226987458,0,AB59,L
21979,Completed,18.906742879916397,0,AB59,L
21980,Creation,18.865606222391172,0,AB61,L
21980,DeviceReceived,18.870486366124638,0,AB61,L
21980,Letter,18.872540908979317,0,AB61,L
21980,NoteWorkshop,18.87268816471957,0,AB61,L
21980,InDelivery,18.88184556325163,0,AB61,L
21980,Completed,18.88207774217583,0,AB61,L
21981,Creation,18.865658637941035,0,AB62,L
21981,DeviceReceived,18.872152775176875,0,AB62,L
21981,Letter,18.872540908979317,0,AB62,L
21981,InDelivery,18.880755380992262,0,AB62,L
21981,NoteWorkshop,18.881042217916463,0,AB62,L
21981,Completed,18.881043259157487,0,AB62,L
21982,Creation,18.865661239741726,0,AB55,E
21982,NoteHotline,18.865662239446596,0,AB55,E
21982,Letter,18.868132109363767,0,AB55,E
21982,DeviceReceived,18.868384762281455,0,AB55,E
21982,StockEntry,18.872540908979317,0,AB55,E
21982,InDelivery,18.872540908979317,0,AB55,E
21982,Completed,18.872758822465904,0,AB55,E
21983,Creation,18.802308117457823,0,AB62,L
21983,DeviceReceived,18.807444391457707,0,AB62,L
21983,Letter,18.81017107877432,0,AB62,L
21983,Transmission,18.810477434331027,0,AB62,L
21983,Approved,18.812758790541324,0,AB62,L
21983,NoteHotline,18.812758837836917,0,AB62,L
21983,InDelivery,18.81367657946909,0,AB62,L
21983,Completed,18.81383339050532,0,AB62,L
21984,Creation,18.86574419902939,0,AB34,E
21984,Letter,18.868684273476976,0,AB34,E
21984,DeviceReceived,18.86893344632328,0,AB34,E
21984,Transmission,18.872805583389276,0,AB34,E
21984,StockEntry,18.873090644737605,0,AB34,E
21984,InDelivery,18.873090644737605,0,AB34,E
21984,Approved,18.873290606142078,0,AB34,E
21984,NoteHotline,18.873290650659712,0,AB34,E
21984,Completed,18.873375116119288,0,AB34,E
21985,Letter,18.865366706239442,1,AB38,
21985,Creation,18.865687340682936,1,AB38,
21985,DeviceReceived,18.86568801354376,1,AB38,
21985,StockEntry,18.86592039899905,1,AB38,
21985,InDelivery,18.86592039899905,1,AB38,
21985,NoteWorkshop,18.8661067143128,1,AB38,
21985,Completed,18.86611188995441,1,AB38,
21986,Letter,18.865366706239442,1,AB27,
21986,Creation,18.865689173426595,1,AB27,
21986,DeviceReceived,18.86570140017597,1,AB27,
21986,NoteWorkshop,18.865719695163783,1,AB27,
21986,Transmission,18.865721092105314,1,AB27,
21986,StockEntry,18.86592039899905,1,AB27,
21986,InDelivery,18.86592039899905,1,AB27,
21986,Approved,18.866120582153627,1,AB27,
21986,NoteHotline,18.866120716667538,1,AB27,
21986,Completed,18.866196432317295,1,AB27,
21987,Creation,18.865544677555995,1,AB49,L
21987,DeviceReceived,18.869023498679503,1,AB49,L
21987,Approved,18.86902807804573,1,AB49,L
21987,NoteHotline,18.869028218555936,1,AB49,L
21987,InDelivery,18.869236132873226,1,AB49,L
21987,Completed,18.86954347081115,1,AB49,L
21988,Creation,18.86557554978527,0,AB20,E
21988,Letter,18.868684273476976,0,AB20,E
21988,DeviceReceived,18.86895170143879,0,AB20,E
21988,StockEntry,18.872540908979317,0,AB20,E
21988,InDelivery,18.872540908979317,0,AB20,E
21988,NoteWorkshop,18.872788200212494,0,AB20,E
21988,NoteHotline,18.87280685593793,0,AB20,E
21988,StatusRequest,18.87280692592806,0,AB20,E
21988,Completed,18.872871550177695,0,AB20,E
21989,Creation,18.8656031333832,0,AB45,J
21989,NoteHotline,18.86560378707448,0,AB45,J
21989,DeviceReceived,18.868519001318,0,AB45,J
21989,InDelivery,18.871990870845387,0,AB45,J
21989,Completed,18.87227519684805,0,AB45,J
21990,Creation,18.86561561112238,0,AB20,E
21990,NoteHotline,18.865616431430546,0,AB20,E
21990,DeviceReceived,18.86835909594442,0,AB20,E
21990,StockEntry,18.868684273476976,0,AB20,E
21990,NoteWorkshop,18.868905986373868,0,AB20,E
21990,Completed,18.86891472458332,0,AB20,E
21990,Letter,18.880209843851908,0,AB20,E
21990,InDelivery,18.880209843851908,0,AB20,E
21991,Creation,18.802357642874078,0,AB8,E
21991,DeviceReceived,18.804673515976145,0,AB8,E
21991,NoteHotline,18.80576856487898,0,AB8,E
21991,NoteWorkshop,18.80871669625114,0,AB8,E
21991,InDelivery,18.80899984242867,0,AB8,E
21991,StockEntry,18.814259636724916,0,AB8,E
21991,Completed,18.814541663137746,0,AB8,E
21992,Creation,18.86562065472521,1,AB53,E
21992,NoteHotline,18.865622167160236,1,AB53,E
21992,Letter,18.872540908979317,1,AB53,E
21992,DeviceReceived,18.872772961051634,1,AB53,E
21992,StockEntry,18.874189210455807,1,AB53,E
21992,InDelivery,18.874189210455807,1,AB53,E
21992,NoteWorkshop,18.87442647691304,1,AB53,E
21992,Completed,18.874427074042444,1,AB53,E
21993,Creation,18.865634497265532,1,AB63,G
21993,Letter,18.868132109363767,1,AB63,G
21993,InDelivery,18.868132109363767,1,AB63,G
21993,DeviceReceived,18.868327331662034,1,AB63,G
21993,NoteWorkshop,18.86834454969003,1,AB63,G
21993,Completed,18.868345361371485,1,AB63,G
21994,Creation,18.865639598449665,0,AB56,L
21994,DeviceReceived,18.872313526539656,0,AB56,L
21994,Letter,18.872540908979317,0,AB56,L
21994,StatusRequest,18.88095502748842,0,AB56,L
21994,NoteWorkshop,18.884333857540906,0,AB56,L
21994,InDelivery,18.904469063786337,0,AB56,L
21994,Completed,18.904712011711826,0,AB56,L
21995,Creation,18.865646372218027,0,AB52,E
21995,NoteHotline,18.884823858882157,0,AB52,E
21995,DeviceReceived,18.885922842582175,0,AB52,E
21995,NoteWorkshop,18.89192988472649,0,AB52,E
21995,StockEntry,18.906065610637675,0,AB52,E
21995,InDelivery,18.906065610637675,0,AB52,E
21995,Completed,18.90627554671982,0,AB52,E
21996,Creation,18.86564976228922,0,AB34,E
21996,NoteHotline,18.865650307006582,0,AB34,E
21996,Letter,18.86592039899905,0,AB34,E
21996,DeviceReceived,18.866193479636078,0,AB34,E
21996,StockEntry,18.87033893885883,0,AB34,E
21996,InDelivery,18.87033893885883,0,AB34,E
21996,NoteWorkshop,18.870568906972927,0,AB34,E
21996,Completed,18.870568919726914,0,AB34,E
21997,Creation,18.865654818536626,0,AB40,L
21997,DeviceReceived,18.86939640883478,0,AB40,L
21997,Letter,18.871990870845387,0,AB40,L
21997,Transmission,18.872869240650104,0,AB40,L
21997,Approved,18.872877263531567,0,AB40,L
21997,NoteHotline,18.872877390777383,0,AB40,L
21997,InDelivery,18.873090644737605,0,AB40,L
21997,Completed,18.87323761603437,0,AB40,L
21998,Creation,18.86568936567224,0,AB20,L
21998,DeviceReceived,18.869024073496497,0,AB20,L
21998,Letter,18.869236132873226,0,AB20,L
21998,Transmission,18.872310509108495,0,AB20,L
21998,InDelivery,18.872540908979317,0,AB20,L
21998,Approved,18.872732644556706,0,AB20,L
21998,NoteHotline,18.87273270182561,0,AB20,L
21998,Completed,18.872786577682405,0,AB20,L
21999,Creation,18.865708974533767,1,AB19,L
21999,Approved,18.877714166293323,1,AB19,L
21999,NoteHotline,18.877714337246285,1,AB19,L
21999,InDelivery,18.88347861144215,1,AB19,L
21999,NoteWorkshop,18.883766908864718,1,AB19,L
21999,Completed,18.883768419275743,1,AB19,L
21999,DeviceReceived,18.893999459721712,1,AB19,L
22000,Creation,18.865716145129273,0,AB52,L
22000,NoteHotline,18.865718983876288,0,AB52,L
22000,Letter,18.869236132873226,0,AB52,L
22000,DeviceReceived,18.869473351580083,0,AB52,L
22000,StatusRequest,18.87398905371674,0,AB52,L
22000,InDelivery,18.879664008938327,0,AB52,L
22000,NoteWorkshop,18.879876231342756,0,AB52,L
22000,Completed,18.87987759601195,0,AB52,L
22001,Creation,18.865729704399,0,AB47,J
22001,DeviceReceived,18.87444364741728,0,AB47,J
22001,InDelivery,18.880209843851908,0,AB47,J
22001,NoteWorkshop,18.880486438068523,0,AB47,J
22001,Completed,18.880492840508108,0,AB47,J
22002,Creation,18.865736733872424,1,AB10,E
22002,DeviceReceived,18.868363997907792,1,AB10,E
22002,InDelivery,18.868684273476976,1,AB10,E
22002,Completed,18.868896602933813,1,AB10,E
22002,Letter,18.869236132873226,1,AB10,E
22002,NoteWorkshop,18.877239038427806,1,AB10,E
22003,Creation,18.86574077083118,0,AB14,L
22003,DeviceReceived,18.872792673291617,0,AB14,L
22003,Letter,18.873640078452528,0,AB14,L
22003,NoteWorkshop,18.8738621064619,0,AB14,L
22003,Transmission,18.873864992094667,0,AB14,L
22003,Approved,18.874545984621967,0,AB14,L
22003,NoteHotline,18.874546086248895,0,AB14,L
22003,InDelivery,18.876382727967858,0,AB14,L
22003,Completed,18.876589568992667,0,AB14,L
22004,Letter,18.865366706239442,0,AB62,
22004,DeviceReceived,18.86564644911958,0,AB62,
22004,NoteHotline,18.86564802560012,0,AB62,
22004,Creation,18.865648243487477,0,AB62,
22004,StockEntry,18.876382727967858,0,AB62,
22004,InDelivery,18.876382727967858,0,AB62,
22004,NoteWorkshop,18.876712304362357,0,AB62,
22004,Completed,18.87671587261528,0,AB62,
22005,Letter,18.865366706239442,0,AB20,
22005,Creation,18.86565262685838,0,AB20,
22005,DeviceReceived,18.865653056222627,0,AB20,
22005,NoteWorkshop,18.86565336382675,0,AB20,
22005,StockEntry,18.869236132873226,0,AB20,
22005,InDelivery,18.869236132873226,0,AB20,
22005,Completed,18.869590165295673,0,AB20,
22006,Creation,18.86556395598738,1,AB58,E
22006,NoteHotline,18.865576850794557,1,AB58,E
22006,StockEntry,18.86592039899905,1,AB58,E
22006,InDelivery,18.86592039899905,1,AB58,E
22006,DeviceReceived,18.86619026434206,1,AB58,E
22006,NoteWorkshop,18.86624876570409,1,AB58,E
22006,Completed,18.86624956627924,1,AB58,E
22007,Creation,18.865579017003306,0,AB52,L
22007,DeviceReceived,18.868375706281075,0,AB52,L
22007,Letter,18.868684273476976,0,AB52,L
22007,InDelivery,18.871990870845387,0,AB52,L
22007,NoteWorkshop,18.872177172849,0,AB52,L
22007,Transmission,18.872190027228577,0,AB52,L
22007,Approved,18.8722386164366,0,AB52,L
22007,NoteHotline,18.872238832892677,0,AB52,L
22007,Completed,18.872249591973798,0,AB52,L
22008,Creation,18.86560322310556,0,AB62,L
22008,DeviceReceived,18.873246049357487,0,AB62,L
22008,Letter,18.873640078452528,0,AB62,L
22008,NoteWorkshop,18.87381704756082,0,AB62,L
22008,InDelivery,18.880755380992262,0,AB62,L
22008,Completed,18.881073915331566,0,AB62,L
22009,Creation,18.865607978379,0,AB22,L
22009,NoteHotline,18.865612240161454,0,AB22,L
22009,DeviceReceived,18.879913462136063,0,AB22,L
22009,Letter,18.884565830533813,0,AB22,L
22009,InDelivery,18.88510899713368,0,AB22,L
22009,NoteWorkshop,18.88541215570195,0,AB22,L
22009,Completed,18.88541270232614,0,AB22,L
22010,Creation,18.802142816990255,0,AB49,L
22010,DeviceReceived,18.806944819769782,0,AB49,L
22010,Letter,18.809585632075805,0,AB49,L
22010,Transmission,18.810505327585137,0,AB49,L
22010,Approved,18.812910719481785,0,AB49,L
22010,NoteHotline,18.812910787036657,0,AB49,L
22010,InDelivery,18.81309318205916,0,AB49,L
22010,Completed,18.813300671503583,0,AB49,L
22011,Creation,18.865620770080504,0,AB62,L
22011,DeviceReceived,18.86947328135625,0,AB62,L
22011,Transmission,18.87285262843637,0,AB62,L
22011,InDelivery,18.873090644737605,0,AB62,L
22011,Approved,18.87332379666723,0,AB62,L
22011,NoteHotline,18.873323904777887,0,AB62,L
22011,Completed,18.873333253126034,0,AB62,L
22012,Creation,18.8656685837042,0,AB52,L
22012,NoteHotline,18.88209044470269,0,AB52,L
22012,DeviceReceived,18.89986043160743,0,AB52,L
22012,Letter,18.900199101764624,0,AB52,L
22012,NoteWorkshop,18.900370157923415,0,AB52,L
22012,InDelivery,18.910310649160984,0,AB52,L
22012,Completed,18.91049986805855,0,AB52,L
22013,Creation,18.865679964816973,0,AB41,J
22013,DeviceReceived,18.869499193616804,0,AB41,J
22013,InDelivery,18.873090644737605,0,AB41,J
22013,NoteWorkshop,18.873334607675353,0,AB41,J
22013,Completed,18.873341183254894,0,AB41,J
22014,Creation,18.865708673354813,0,AB52,L
22014,DeviceReceived,18.86722426170362,0,AB52,L
22014,Transmission,18.869582824543713,0,AB52,L
22014,Approved,18.870612524665137,0,AB52,L
22014,NoteHotline,18.87061274785019,0,AB52,L
22014,InDelivery,18.871990870845387,0,AB52,L
22014,Completed,18.8721305480738,0,AB52,L
22015,Creation,18.865745160204348,1,AB44,A
22015,NoteHotline,18.865745538266246,1,AB44,A
22015,Letter,18.866473785352635,1,AB44,A
22015,DeviceReceived,18.866728272285155,1,AB44,A
22015,InDelivery,18.868132109363767,1,AB44,A
22015,NoteWorkshop,18.86838486453646,1,AB44,A
22015,Completed,18.868386794597725,1,AB44,A
22016,Creation,18.865748569164086,0,AB52,L
22016,DeviceReceived,18.86840187067656,0,AB52,L
22016,Letter,18.868684273476976,0,AB52,L
22016,InDelivery,18.871990870845387,0,AB52,L
22016,Transmission,18.872190078161896,0,AB52,L
22016,Approved,18.87220750993828,0,AB52,L
22016,NoteHotline,18.872207554504158,0,AB52,L
22016,Completed,18.87220886601333,0,AB52,L
22017,Creation,18.865750882380148,0,AB34,L
22017,NoteHotline,18.865752529181673,0,AB34,L
22017,Letter,18.869236132873226,0,AB34,L
22017,DeviceReceived,18.86947341541993,0,AB34,L
22017,InDelivery,18.872540908979317,0,AB34,L
22017,NoteWorkshop,18.872829551571215,0,AB34,L
22017,Completed,18.872830906802992,0,AB34,L
22018,Creation,18.865565885091875,0,AB40,E
22018,Letter,18.868132109363767,0,AB40,E
22018,DeviceReceived,18.868379387488016,0,AB40,E
22018,StockEntry,18.873090644737605,0,AB40,E
22018,InDelivery,18.873090644737605,0,AB40,E
22018,Transmission,18.873346149887375,0,AB40,E
22018,Approved,18.8733677140709,0,AB40,E
22018,NoteHotline,18.873367803099296,0,AB40,E
22018,NoteWorkshop,18.87340731184867,0,AB40,E
22018,Completed,18.873407661589198,0,AB40,E
22019,Creation,18.802166477888488,0,AB61,L
22019,DeviceReceived,18.803359074212846,0,AB61,L
22019,Transmission,18.809332374401894,0,AB61,L
22019,InDelivery,18.81017107877432,0,AB61,L
22019,Approved,18.810430693271485,0,AB61,L
22019,NoteHotline,18.81044838903537,0,AB61,L
22019,Completed,18.81505968025085,0,AB61,L
22020,Creation,18.865585131070144,1,AB15,G
22020,Letter,18.868132109363767,1,AB15,G
22020,InDelivery,18.868132109363767,1,AB15,G
22020,DeviceReceived,18.868424621768362,1,AB15,G
22020,NoteWorkshop,18.86842671151966,1,AB15,G
22020,Completed,18.868472525183943,1,AB15,G
22021,Creation,18.86559497502374,0,AB52,L
22021,DeviceReceived,18.86947321113241,0,AB52,L
22021,NoteWorkshop,18.869525354168427,0,AB52,L
22021,InDelivery,18.872540908979317,0,AB52,L
22021,Completed,18.87277604708,0,AB52,L
22022,Creation,18.86576667746592,1,AB63,G
22022,Letter,18.868132109363767,1,AB63,G
22022,InDelivery,18.868132109363767,1,AB63,G
22022,DeviceReceived,18.868324532266435,1,AB63,G
22022,NoteWorkshop,18.868326270704806,1,AB63,G
22022,Completed,18.868369794592265,1,AB63,G
22023,NoteHotline,18.865613733383192,0,AB52,L
22023,Approved,18.865613739791865,0,AB52,L
22023,Creation,18.86585975126988,0,AB52,L
22023,Letter,18.868132109363767,0,AB52,L
22023,DeviceReceived,18.868329172356237,0,AB52,L
22023,NoteWorkshop,18.868470422747603,0,AB52,L
22023,InDelivery,18.879664008938327,0,AB52,L
22023,Completed,18.879826135322055,0,AB52,L
22024,Creation,18.865662380430535,0,AB8,E
22024,Letter,18.868132109363767,0,AB8,E
22024,DeviceReceived,18.86837616004169,0,AB8,E
22024,StockEntry,18.871990870845387,0,AB8,E
22024,InDelivery,18.871990870845387,0,AB8,E
22024,NoteWorkshop,18.872354171850592,0,AB8,E
22024,Completed,18.872357545623604,0,AB8,E
22025,Letter,18.865366706239442,0,AB22,J
22025,Creation,18.865684642826892,0,AB22,J
22025,DeviceReceived,18.869504498557042,0,AB22,J
22025,NoteWorkshop,18.870604591998326,0,AB22,J
22025,InDelivery,18.873090644737605,0,AB22,J
22025,Completed,18.873350512363675,0,AB22,J
